window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1267,0.0,1.318681,4.184886,3.770088,1.110023,2.596904,9.943903,0.268317
1,1267,1.585,0.114901,0.976743,2.294494,0.42569,3.295279,10.026537,0.327228
