window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1683,0.0,0.100952,0.084971,0.119943,0.708429,1.532824,7.589826,0.610392
1,1683,0.801,0.265277,0.138504,0.343669,0.403014,1.749839,8.963415,0.301185
2,1683,1.602,0.100952,0.16562,0.137024,1.208688,1.645925,8.923282,0.292265
