window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,476,0.0,0.127532,0.255352,0.41464,0.615841,2.101101,10.286344,0.248462
1,476,2.0,0.448912,0.294908,0.613575,0.480638,1.800812,10.256548,0.218946
2,476,4.0,0.474419,0.306713,0.573567,0.534747,1.90201,10.263405,0.212556
