window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1200,0.0,2.907598,0.944885,1.540557,0.613339,2.662558,9.700305,0.265057
1,1200,1.318,3.747236,2.018613,2.832905,0.712559,2.103988,9.768553,0.154565
