window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1439,0.0,4.860961,2.874558,4.857223,0.591811,3.035282,9.506063,0.225617
1,1439,1.201,2.323854,0.547054,1.041609,0.525201,3.566764,9.533577,0.209897
