window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3896,0.0,1.299791,3.871766,6.019569,0.643197,2.123748,9.388502,0.215012
1,3896,1.201,3.669432,2.594808,4.115299,0.630527,1.785984,9.530208,0.209171
