window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,687,0.0,0.111888,0.121242,0.186298,0.650794,1.498612,9.607368,0.288904
1,687,1.268,0.111888,0.253307,0.319144,0.793706,1.172552,9.203997,0.373458
