window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,558,0.0,1.232628,0.369631,0.797817,0.463303,3.473617,8.990351,0.31311
1,558,0.833,2.761809,0.392506,0.537791,0.729848,4.443821,9.05244,0.21933
