window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3942,0.0,4.19072,1.172979,1.091665,1.074486,5.632628,9.068011,0.282653
1,3942,0.801,3.522901,0.310668,0.412385,0.753345,3.448522,8.92691,0.405886
2,3942,1.602,5.043577,0.161923,0.407296,0.397555,2.364172,9.117292,0.202058
