window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1904,0.0,4.00021,0.525419,0.878963,0.597771,2.464621,8.899202,0.167691
1,1904,0.801,2.382151,1.283146,2.312834,0.554794,4.175056,8.977485,0.180407
2,1904,1.602,7.258564,0.26279,0.664976,0.395187,3.995198,9.123505,0.265516
