window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,189,0.0,0.557809,1.1818,2.308152,0.512011,2.649044,9.029707,0.25611
1,189,0.8,7.050959,1.076842,1.870645,0.575653,2.011101,9.024036,0.219038
