window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,2290,0.0,3.985714,0.251256,0.388089,0.647419,1.58428,9.552546,0.219494
1,2290,1.2,0.788571,0.317539,0.436304,0.727793,1.391774,9.506857,0.220471
