window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3169,0.0,1.635599,0.734909,1.308258,0.561746,2.699923,9.512325,0.216849
1,3169,1.136,4.310967,0.955437,0.749236,1.275214,2.272155,9.330997,0.342136
