window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,2164,0.0,0.113571,0.251076,0.196405,1.278361,2.281389,8.885427,0.328209
1,2164,0.801,0.706661,0.097016,0.139098,0.697468,1.378788,8.659473,0.365531
2,2164,1.602,0.100952,0.07235,0.08091,0.894202,1.479457,8.291044,0.507352
