window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,2563,0.0,3.683333,0.253339,0.207361,1.221734,2.663296,8.674476,0.161455
1,2563,0.608,8.127503,0.337602,0.626274,0.539065,3.698351,8.691507,0.149475
2,2563,1.216,0.3,0.177607,0.346361,0.512779,1.166357,8.489946,0.267658
