window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3578,0.0,3.147488,0.12416,0.249426,0.497784,1.502582,10.154124,0.222275
1,3578,2.0,0.270368,0.29818,0.408377,0.730158,1.852437,10.325558,0.232198
