window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3394,0.0,0.704276,0.183292,0.552079,0.332003,1.436738,10.237728,0.188577
1,3394,2.0,0.454014,0.306994,0.655058,0.468652,1.52799,10.19937,0.202682
2,3394,4.0,4.825808,0.732138,0.757703,0.96626,1.610964,10.291374,0.211989
