window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1314,0.0,0.113571,0.361766,0.473814,0.763519,2.328396,8.987167,0.284899
1,1314,0.801,2.284029,0.352553,0.147375,2.392215,1.758319,8.891039,0.325283
2,1314,1.602,0.138808,0.14919,0.146847,1.015953,1.173577,8.840245,0.321714
