window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,2036,0.0,0.117941,0.384986,0.537963,0.715637,2.090113,9.283691,0.228343
1,2036,0.947,1.677419,1.162506,1.223862,0.949867,1.577692,9.241548,0.218703
