window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1115,0.0,6.389809,1.346043,2.440795,0.551477,2.774193,10.324197,0.228257
