window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,990,0.0,4.247177,0.189826,0.225685,0.841109,1.324057,9.5493,0.2262
1,990,1.201,0.47952,0.241647,0.365016,0.662016,0.96973,9.543624,0.211769
