window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1999,0.0,0.567853,0.357496,0.312316,1.144661,1.185328,8.850224,0.226638
1,1999,0.801,7.369465,0.244898,0.357823,0.684413,1.321727,9.005704,0.19456
2,1999,1.602,0.290236,0.14051,0.154742,0.908033,1.277133,8.8251,0.264369
