window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,4737,0.0,2.66229,1.106046,1.061077,1.042381,4.277222,10.391784,0.171087
1,4737,2.0,0.275939,0.61139,0.774157,0.789748,1.847751,10.373041,0.24492
