window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1147,0.0,1.237895,0.274139,0.214673,1.277011,1.334264,8.961785,0.241952
1,1147,0.8,3.410526,0.281216,0.263157,1.068625,1.483177,9.029661,0.185842
2,1147,1.6,0.151739,0.338151,0.286625,1.179766,1.206292,8.939589,0.26706
