window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3480,0.0,6.763756,0.088353,0.209957,0.420814,1.925045,9.014727,0.23306
1,3480,0.801,0.113571,0.186983,0.192332,0.972186,1.365736,8.814616,0.299179
2,3480,1.602,0.529996,0.193737,0.180148,1.07543,1.262754,8.982482,0.216765
