window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3821,0.0,0.139092,2.014969,3.595218,0.560458,3.233939,9.558826,0.236303
1,3821,1.201,3.171244,1.362302,2.489795,0.547154,2.91757,9.510342,0.24757
