window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,2388,0.0,1.73235,0.173093,0.556059,0.311285,2.009955,9.027817,0.234588
1,2388,0.8,0.113684,0.146336,0.342804,0.42688,3.553756,8.936669,0.294752
2,2388,1.6,3.107368,0.064955,0.246669,0.263328,1.304662,8.896033,0.279145
