window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,368,0.0,6.376596,0.245561,0.252873,0.971082,1.857282,10.332564,0.189475
1,368,2.0,0.306077,0.254438,0.21265,1.196514,1.218171,10.076254,0.284367
