window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1381,0.0,4.328446,0.711059,1.425635,0.498766,2.562874,10.25407,0.208535
1,1381,2.0,0.120301,0.662705,1.018919,0.6504,1.61347,10.184855,0.26768
