window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,4080,0.0,2.425263,0.04554,0.071928,0.633138,1.321278,9.001418,0.213403
1,4080,0.8,0.151739,0.095319,0.223139,0.427172,4.499783,8.945887,0.510159
2,4080,1.6,0.101053,0.047885,0.075862,0.631218,1.439443,8.767596,0.329101
