window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,2950,0.0,2.586335,0.604031,2.802938,0.215499,3.342188,8.579056,0.225828
1,2950,0.617,2.831524,0.878553,2.392601,0.367196,3.523379,8.470662,0.20226
2,2950,1.235,5.056636,0.179214,0.492648,0.363776,2.54271,8.595406,0.177991
3,2950,1.852,4.947715,0.803633,3.004641,0.267464,3.658244,8.552523,0.186708
