window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3859,0.0,0.101165,0.216993,0.405973,0.534502,2.095,8.730107,0.420493
1,3859,0.801,0.128077,0.413436,2.693409,0.153499,2.76224,7.793165,0.851456
2,3859,1.602,5.22262,0.423505,0.870683,0.486405,2.910853,9.019741,0.231207
