window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,4411,0.0,4.291375,0.267767,0.294121,0.910397,3.644084,9.150697,0.239834
1,4411,0.801,0.921183,0.148664,0.270146,0.550311,1.871612,8.96934,0.253193
2,4411,1.602,0.101809,1.159887,1.440996,0.804921,7.01599,8.92596,0.299472
