window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3966,0.0,7.995475,0.556522,0.668282,0.832765,1.682041,9.289916,0.191269
1,3966,0.968,4.55544,0.774909,1.081149,0.716745,1.700618,9.299789,0.244345
