window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1933,0.0,0.442058,0.060475,0.105597,0.572695,3.216537,9.656939,0.309295
1,1933,1.335,2.09041,0.47141,0.489116,0.963801,2.718462,9.778054,0.19763
