window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,4793,0.0,0.454282,0.041035,0.071678,0.572486,1.55855,8.796408,0.277618
1,4793,0.801,4.328299,0.163354,0.23852,0.684864,6.69632,9.077026,0.256956
2,4793,1.602,0.47952,0.078652,0.105334,0.746695,1.129128,8.58852,0.331356
