window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,3492,0.0,0.11988,0.05056,0.102567,0.492948,1.305938,9.022892,0.262331
1,3492,0.868,8.01998,0.077505,0.11303,0.685702,1.137094,9.056772,0.177296
