window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,2078,0.0,3.289062,0.29603,0.227096,1.303545,2.053442,9.848852,0.201993
1,2078,1.28,3.031015,0.908275,0.867374,1.047156,3.508472,9.721499,0.229127
