window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1599,0.0,0.101053,0.041752,0.197175,0.211749,0.972943,8.462757,0.460318
1,1599,0.8,0.113684,0.088685,0.238593,0.371702,1.31393,8.723012,0.267376
2,1599,1.6,0.101053,0.192279,0.194701,0.987565,1.029652,8.974022,0.276967
