window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,543,0.0,3.366846,0.162974,0.234222,0.695811,1.802389,10.329955,0.196705
1,543,2.0,3.601505,0.214356,0.326276,0.656978,1.652502,10.30298,0.186309
