window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,223,0.0,0.468622,0.484175,0.426925,1.134099,1.547767,9.064915,0.279534
1,223,0.934,3.574354,2.610618,5.339852,0.488893,2.950495,9.124414,0.210484
