window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,1000,0.0,0.277617,0.386879,0.691963,0.559104,1.61353,8.985426,0.268228
1,1000,0.801,0.274535,1.915971,2.924974,0.655039,2.717112,8.907518,0.222046
2,1000,1.602,4.098138,2.562378,5.746668,0.445889,2.921196,7.863124,0.581458
