window_id,video_name,timestamp_sec,dominant_freq,amp_mean_x,amp_mean_y,symmetry_ratio,motion_stability,freq_entropy,energy_distribution
0,2673,0.0,0.1202,0.637857,0.711841,0.896066,5.643429,9.420416,0.544774
1,2673,2.0,0.115038,0.449635,0.356679,1.260614,1.822188,10.233418,0.313465
